0.1000658411,-0.04889919579
0.1515250365,-0.1135708287
0.2044305365,-0.2041182755
0.2601531014,-0.3313209655
0.3191955189,-0.4963265599
0.3828960586,-0.7050028351
0.4554886256,-1.000049849
0.5399986076,-1.397343102
0.6542239408,-2.063879698


