0.3388991933,-0.474541992
0.2844028097,-0.3317622977
0.1858517069,-0.1404887215
0.3981835772,-0.657046687
0.4648663143,-0.8972905687
0.5445546288,-1.237795836
0.6541517258,-1.816892573




